31,0,64.39
31,12,56.98
31,24,-5.62
31,37,-2.39
31,49,-2.16
31,61,-5.38
31,73,-3.67
31,85,-0.48
31,98,-1.76
31,110,-1.99
31,122,-5.70
31,134,-6.17
31,146,-5.71
31,159,-5.26
31,171,-5.42
31,183,-5.56
31,195,-5.43
31,208,-1.41
31,220,-2.74
31,232,-5.55
31,244,-5.54
31,256,-3.07
31,269,-1.26
31,281,-1.76
31,293,-5.44
31,305,-4.29
31,317,-4.99
31,330,-2.59
31,342,-3.34
31,354,-1.81
31,366,-4.75
31,378,-7.99
31,391,-5.73
31,403,3.39
31,415,7.91
31,427,1.91
31,439,-3.89
31,452,-3.83
31,464,-1.97
31,476,-2.00
31,488,-5.11
31,500,-5.16
31,513,-2.37
31,525,-3.84
31,537,-5.87
31,549,-3.20
31,562,-5.79
31,574,-5.97
31,586,-1.96
31,598,-3.66
31,610,-5.89
31,623,-5.89
31,635,-2.24
31,647,-1.98
31,659,-4.29
31,671,-3.87
31,684,-4.00
31,696,-3.59
31,708,-6.11
31,720,-4.73
31,732,-3.05
31,745,-4.27
31,757,-5.08
31,769,-3.62
31,781,-1.98
31,793,-4.12
31,806,-4.43
31,818,-5.60
31,830,-5.45
31,842,-4.80
31,854,-4.36
31,867,-3.80
31,879,-3.48
31,891,-2.28
31,903,-2.29
31,916,-4.20
31,928,-3.58
31,940,-1.89
31,952,-4.38
31,964,-6.95
31,977,-5.16
31,989,-2.75
31,1001,-4.18
31,1013,-5.91
31,1025,-6.67
31,1038,-5.38
31,1050,-4.21
31,1062,-2.12
31,1074,-4.11
31,1086,-6.23
31,1099,-3.19
31,1111,-1.98
31,1123,-3.03
31,1135,-3.10
31,1147,-2.64
31,1160,-3.12
31,1172,-3.31
31,1184,-3.53
31,1196,-3.87
31,1208,-4.07
31,1221,-4.74
31,1233,-3.99
31,1245,-3.53
31,1257,-2.63
31,1270,-5.62
31,1282,-3.83
31,1294,-2.15
31,1306,-1.76
31,1318,-4.38
31,1331,-6.09
31,1343,-4.08
31,1355,-3.10
31,1367,-1.81
31,1379,-3.17
31,1392,-1.45
31,1404,-1.10
31,1416,-2.76
31,1428,-1.66
31,1440,-2.33
31,1453,-2.71
31,1465,-2.94
31,1477,0.13
31,1489,17.98
31,1501,22.19
31,1514,13.29
31,1526,-1.07
31,1538,-3.07
31,1550,-0.50
31,1562,-1.37
31,1575,-3.29
31,1587,-2.50
31,1599,-2.63
31,1611,-2.94
31,1624,-1.53
31,1636,-2.38
31,1648,-3.75
31,1660,-4.14
31,1672,-2.41
31,1685,-2.49
31,1697,-3.81
31,1709,-2.23
31,1721,-2.64
31,1733,-4.37
31,1746,-5.72
31,1758,-3.04
31,1770,-1.06
31,1782,-4.06
31,1794,-2.60
31,1807,-3.35
31,1819,-3.08
31,1831,-3.58
31,1843,-3.92
31,1855,-4.15
31,1868,-3.17
31,1880,-1.95
31,1892,-0.86
31,1904,-4.33
31,1917,-4.02
31,1929,-6.09
31,1941,-2.27
31,1953,-2.33
31,1965,-4.15
31,1978,-5.26
31,1990,1.31
31,2002,4.35
31,2014,-1.18
31,2026,-3.28
31,2039,-2.70
31,2051,-5.43
31,2063,-3.94
31,2075,-2.90
31,2087,-0.88
31,2100,-1.39
31,2112,-1.90
31,2124,-2.19
31,2136,-1.90
31,2148,-3.27
31,2161,-1.46
31,2173,-0.46
31,2185,-3.74
31,2197,-4.43
31,2209,-7.01
31,2222,-6.01
31,2234,-5.30
31,2246,-2.80
31,2258,-2.71
31,2271,-3.15
31,2283,-2.76
31,2295,-3.35
31,2307,-3.59
31,2319,-4.13
31,2332,-7.08
31,2344,-5.64
31,2356,-4.03
31,2368,-4.16
31,2380,-4.71
31,2393,-2.96
31,2405,-5.09
31,2417,-4.52
31,2429,-3.67
31,2441,-3.74
31,2454,-4.33
